time,close,volume,bxbt,pi,timestamp
2017-12-08T18:00:00.000Z,14979,83529767,15105,-0.004289,1512756000000
2017-12-08T19:00:00.000Z,15598.5,100264977,15356.1,0.016196,1512759600000
2017-12-08T20:00:00.000Z,15418.5,69388734,15379.83,0.002694,1512763200000
2017-12-08T21:00:00.000Z,15310,66373854,15335.49,-0.001111,1512766800000
2017-12-08T22:00:00.000Z,16137,113514295,15955,0.011345,1512770400000
2017-12-08T23:00:00.000Z,16183,75125671,16001.39,0.012013,1512774000000
2017-12-09T00:00:00.000Z,16272,50106178,16083.45,0.012722,1512777600000
2017-12-09T01:00:00.000Z,16024,62833719,15825.02,0.014299,1512781200000
2017-12-09T02:00:00.000Z,15685.5,65698348,15551.46,0.010175,1512784800000
2017-12-09T03:00:00.000Z,16005,54194652,15763.15,0.0172,1512788400000
2017-12-09T04:00:00.000Z,15825,43161899,15766.48,0.00375,1512792000000
2017-12-09T05:00:00.000Z,15650,80474967,15508.96,0.008453,1512795600000
2017-12-09T06:00:00.000Z,15460,76395956,15332.33,0.00871,1512799200000
2017-12-09T07:00:00.000Z,15638,38648719,15543.31,0.006835,1512802800000
2017-12-09T08:00:00.000Z,15828,34752432,15742.41,0.004587,1512806400000
2017-12-09T09:00:00.000Z,15572,41653816,15548.39,0.00375,1512810000000
2017-12-09T10:00:00.000Z,15360.5,63135258,15425.1,-0.000587,1512813600000
2017-12-09T11:00:00.000Z,14840.5,86233947,15101.5,-0.011998,1512817200000
2017-12-09T12:00:00.000Z,15241,102759090,15349.99,-0.006161,1512820800000
2017-12-09T13:00:00.000Z,15091,79566729,15134.99,-0.002225,1512824400000
2017-12-09T14:00:00.000Z,15479,41029675,15374.24,0.007988,1512828000000
2017-12-09T15:00:00.000Z,15195,50561898,15246,-0.001475,1512831600000
2017-12-09T16:00:00.000Z,14914,65657397,15032.44,-0.004449,1512835200000
2017-12-09T17:00:00.000Z,14593,147899413,14548.93,0.00375,1512838800000
2017-12-09T18:00:00.000Z,13879,207682983,13707.88,0.010719,1512842400000
2017-12-09T19:00:00.000Z,14554,150557856,14472.55,0.008896,1512846000000
2017-12-09T20:00:00.000Z,14448.5,73659493,14392.05,0.000446,1512849600000
2017-12-09T21:00:00.000Z,14633.5,78926355,14546.01,0.00542,1512853200000
2017-12-09T22:00:00.000Z,14850,64392632,14699.46,0.01126,1512856800000
2017-12-09T23:00:00.000Z,14983.5,87613901,14867.51,0.007446,1512860400000
2017-12-10T00:00:00.000Z,14984.5,60515603,14958.74,0.001549,1512864000000
2017-12-10T01:00:00.000Z,14449,86419223,14517.11,-0.006311,1512867600000
2017-12-10T02:00:00.000Z,14113.5,129980634,14126.71,0.001155,1512871200000
2017-12-10T03:00:00.000Z,13618.5,97644783,13742.51,-0.009141,1512874800000
2017-12-10T04:00:00.000Z,13336,167397652,13306.33,0.003151,1512878400000
2017-12-10T05:00:00.000Z,14059,154157640,13858.54,0.013136,1512882000000
2017-12-10T06:00:00.000Z,13744.5,93142438,13632.38,0.007214,1512885600000
2017-12-10T07:00:00.000Z,14185,89775671,14087.45,0.009252,1512889200000
2017-12-10T08:00:00.000Z,13972.5,93494877,13851.9,0.008634,1512892800000
2017-12-10T09:00:00.000Z,13778,92645575,13630.67,0.011449,1512896400000
2017-12-10T10:00:00.000Z,13960,67356118,13827.74,0.011307,1512900000000
2017-12-10T11:00:00.000Z,14138.5,84340057,13925,0.016989,1512903600000
2017-12-10T12:00:00.000Z,14033.5,50797537,13932.18,0.008294,1512907200000
2017-12-10T13:00:00.000Z,14178,54607269,14028.01,0.01118,1512910800000
2017-12-10T14:00:00.000Z,15160,117732049,14997.75,0.010111,1512914400000
2017-12-10T15:00:00.000Z,15300,169658893,15128.87,0.012084,1512918000000
2017-12-10T16:00:00.000Z,15711,113550130,15306.74,0.025357,1512921600000
2017-12-10T17:00:00.000Z,15337.5,68503389,15145,0.013064,1512925200000
2017-12-10T18:00:00.000Z,15559.5,40563775,15317.6,0.017353,1512928800000
2017-12-10T19:00:00.000Z,15326,48106147,15214.78,0.011049,1512932400000
2017-12-10T20:00:00.000Z,15730,55340599,15509,0.014132,1512936000000
2017-12-10T21:00:00.000Z,15468,66500667,15314.11,0.009747,1512939600000
2017-12-10T22:00:00.000Z,14666,137418852,14491.29,0.012447,1512943200000
2017-12-10T23:00:00.000Z,14777.5,85725790,14574.93,0.010271,1512946800000
2017-12-11T00:00:00.000Z,15143,170089497,14970.5,0.011444,1512950400000
2017-12-11T01:00:00.000Z,15499.5,64651130,15240,0.019751,1512954000000
2017-12-11T02:00:00.000Z,16197,98533730,15801.25,0.027979,1512957600000
2017-12-11T03:00:00.000Z,16639.5,74903937,16269.86,0.025958,1512961200000
2017-12-11T04:00:00.000Z,16585.5,103036314,16215.6,0.023011,1512964800000
2017-12-11T05:00:00.000Z,16550,100457786,16179.58,0.023405,1512968400000
2017-12-11T06:00:00.000Z,16522,32989504,16211.98,0.019624,1512972000000
2017-12-11T07:00:00.000Z,17114.5,62699202,16655.31,0.028968,1512975600000
2017-12-11T08:00:00.000Z,16937,57021783,16624.99,0.020674,1512979200000
2017-12-11T09:00:00.000Z,16768.5,73135606,16566.96,0.014454,1512982800000
2017-12-11T10:00:00.000Z,16777,49590101,16580.42,0.014583,1512986400000
2017-12-11T11:00:00.000Z,16820,39628928,16665.47,0.012224,1512990000000
2017-12-11T12:00:00.000Z,16570,53144558,16452.19,0.006548,1512993600000
2017-12-11T13:00:00.000Z,16820.5,65158430,16597.9,0.014133,1512997200000
2017-12-11T14:00:00.000Z,16630.5,73379421,16414.69,0.013412,1513000800000
2017-12-11T15:00:00.000Z,16555.5,57939626,16364.5,0.01178,1513004400000
2017-12-11T16:00:00.000Z,16690.5,40856769,16503.36,0.013255,1513008000000
2017-12-11T17:00:00.000Z,16700.5,41912385,16420.91,0.018554,1513011600000
2017-12-11T18:00:00.000Z,16670,22449646,16368.73,0.021005,1513015200000
2017-12-11T19:00:00.000Z,16782.5,38556992,16553.99,0.016262,1513018800000
2017-12-11T20:00:00.000Z,17292,81046637,17005.51,0.021297,1513022400000
2017-12-11T21:00:00.000Z,17477,190446318,17171.2,0.017943,1513026000000
2017-12-11T22:00:00.000Z,17368,78485221,17109.22,0.014172,1513029600000
2017-12-11T23:00:00.000Z,17234,63618962,16918.39,0.019721,1513033200000
2017-12-12T00:00:00.000Z,17009,97373880,16677.88,0.020897,1513036800000
2017-12-12T01:00:00.000Z,16853.5,94256190,16632.24,0.015674,1513040400000
2017-12-12T02:00:00.000Z,17080,60447059,16790.28,0.020047,1513044000000
2017-12-12T03:00:00.000Z,16849.5,41246286,16576.58,0.019378,1513047600000
2017-12-12T04:00:00.000Z,16430,88062508,16317.51,0.004214,1513051200000
2017-12-12T05:00:00.000Z,16387.5,62079149,16259.5,0.00643,1513054800000
2017-12-12T06:00:00.000Z,16678.5,44368905,16527.11,0.009542,1513058400000
2017-12-12T07:00:00.000Z,16663,35381089,16430,0.015127,1513062000000
2017-12-12T08:00:00.000Z,16872.5,44418420,16778.1,0.00746,1513065600000
2017-12-12T09:00:00.000Z,17029.5,61030378,16830.28,0.012545,1513069200000
2017-12-12T10:00:00.000Z,16895,52237829,16802.52,0.008083,1513072800000
2017-12-12T11:00:00.000Z,16710,47109789,16690.52,0.004872,1513076400000
2017-12-12T12:00:00.000Z,16816.5,38895135,16754.98,0.004084,1513080000000
2017-12-12T13:00:00.000Z,16794.5,52146012,16750.02,0.002486,1513083600000
2017-12-12T14:00:00.000Z,17526.5,110941588,17276.33,0.01193,1513087200000
2017-12-12T15:00:00.000Z,17101,93289124,16982.34,0.007889,1513090800000
2017-12-12T16:00:00.000Z,17280,63466425,17160.71,0.008651,1513094400000
2017-12-12T17:00:00.000Z,17298,62915499,17248.99,0.005182,1513098000000
2017-12-12T18:00:00.000Z,17650.5,60207360,17430,0.015419,1513101600000
2017-12-12T19:00:00.000Z,17640,149654935,17521.68,0.010143,1513105200000
2017-12-12T20:00:00.000Z,17577,84782918,17485.31,0.004369,1513108800000
2017-12-12T21:00:00.000Z,17288.5,86006990,17271.72,0.001437,1513112400000
2017-12-12T22:00:00.000Z,17326.5,65424788,17302.05,0.002777,1513116000000
2017-12-12T23:00:00.000Z,17550,55662735,17422.49,0.008541,1513119600000
2017-12-13T00:00:00.000Z,17236,64602654,17190.06,0.004507,1513123200000
2017-12-13T01:00:00.000Z,17471,54175365,17388.87,0.006668,1513126800000
2017-12-13T02:00:00.000Z,17175,89348357,17299.62,-0.003992,1513130400000
2017-12-13T03:00:00.000Z,16711.5,170003686,16866.5,-0.004137,1513134000000
2017-12-13T04:00:00.000Z,16765,86218038,16779.09,-0.003541,1513137600000
2017-12-13T05:00:00.000Z,16821,72374202,16750.9,0.004309,1513141200000
2017-12-13T06:00:00.000Z,17022,73172006,16935.5,0.004646,1513144800000
2017-12-13T07:00:00.000Z,17025.5,53913142,16881.92,0.007881,1513148400000
2017-12-13T08:00:00.000Z,16894.5,42243857,16853.32,0.001886,1513152000000
2017-12-13T09:00:00.000Z,16960.5,45541051,16944.99,0.001256,1513155600000
2017-12-13T10:00:00.000Z,17017,30014327,16875,0.00896,1513159200000
2017-12-13T11:00:00.000Z,16943,42840829,16862.23,0.004891,1513162800000
2017-12-13T12:00:00.000Z,16949.5,27903853,16904.49,0.005142,1513166400000
2017-12-13T13:00:00.000Z,17375,122148616,17287,0.00521,1513170000000
2017-12-13T14:00:00.000Z,17267,45583297,17170.67,0.006261,1513173600000
2017-12-13T15:00:00.000Z,17265.5,39048005,17130.01,0.009116,1513177200000
2017-12-13T16:00:00.000Z,17116.5,42378119,16996.82,0.009309,1513180800000
2017-12-13T17:00:00.000Z,16933,71120769,16779.96,0.011393,1513184400000
2017-12-13T18:00:00.000Z,16612,116032181,16515.01,0.006468,1513188000000
2017-12-13T19:00:00.000Z,16299,201298975,16224.51,0.006776,1513191600000
2017-12-13T20:00:00.000Z,16468,87865976,16423.72,0.00375,1513195200000
2017-12-13T21:00:00.000Z,16300,58708461,16210.31,0.005989,1513198800000
2017-12-13T22:00:00.000Z,16765,71039935,16700.04,0.004787,1513202400000
2017-12-13T23:00:00.000Z,16517,42576041,16553.99,-0.000504,1513206000000
2017-12-14T00:00:00.000Z,16436.5,55148455,16471.3,0.000578,1513209600000
2017-12-14T01:00:00.000Z,16669.5,45926882,16676.97,0.002113,1513213200000
2017-12-14T02:00:00.000Z,16504.5,42173569,16490.15,0.00375,1513216800000
2017-12-14T03:00:00.000Z,16183.5,57957998,16180.33,0.003657,1513220400000
2017-12-14T04:00:00.000Z,16277,51147193,16285.34,-0.001899,1513224000000
2017-12-14T05:00:00.000Z,16528.5,54042697,16455.44,0.004205,1513227600000
2017-12-14T06:00:00.000Z,16494.5,30117329,16439.72,0.003088,1513231200000
2017-12-14T07:00:00.000Z,16452.5,34446412,16416.39,0.002784,1513234800000
2017-12-14T08:00:00.000Z,16788,24116740,16622.93,0.01018,1513238400000
2017-12-14T09:00:00.000Z,16863,94143492,16798.54,0.004698,1513242000000
2017-12-14T10:00:00.000Z,16539,52986142,16591.29,-0.00315,1513245600000
2017-12-14T11:00:00.000Z,16723.5,36328552,16751.35,0.000628,1513249200000
2017-12-14T12:00:00.000Z,16670,30893294,16743.22,-0.002532,1513252800000
2017-12-14T13:00:00.000Z,16842,42339545,16868.87,-0.000505,1513256400000
2017-12-14T14:00:00.000Z,16760,32338356,16723.81,0.002636,1513260000000
2017-12-14T15:00:00.000Z,16400.5,62130164,16412.01,0.001,1513263600000
2017-12-14T16:00:00.000Z,16505.5,81077147,16542.18,-0.000314,1513267200000
2017-12-14T17:00:00.000Z,16541,27483020,16531.63,0.00213,1513270800000
2017-12-14T18:00:00.000Z,16702.5,49451601,16626.65,0.006448,1513274400000
2017-12-14T19:00:00.000Z,16575.5,42432766,16594.76,0.001995,1513278000000
2017-12-14T20:00:00.000Z,16573.5,29436556,16608.27,-0.002994,1513281600000
2017-12-14T21:00:00.000Z,16500.5,36239992,16483.23,0.001775,1513285200000
2017-12-14T22:00:00.000Z,16594,40888911,16524.99,0.003996,1513288800000
2017-12-14T23:00:00.000Z,16609,31969034,16569.29,0.002531,1513292400000
2017-12-15T00:00:00.000Z,16651,16016931,16560.26,0.004597,1513296000000
2017-12-15T01:00:00.000Z,17127,115103115,16971,0.009882,1513299600000
