time,close,volume,bxbt,pi,timestamp
2017-08-15T04:00:00.000Z,4394.1,12531437,-3.9899999999997817,0.000091,1502769600000
2017-08-15T05:00:00.000Z,4356.4,16904281,1.089999999999236,0.00093,1502773200000
2017-08-15T06:00:00.000Z,4373.2,6388306,5.789999999999964,0.001823,1502776800000
2017-08-15T07:00:00.000Z,4267.5,21896353,24,0.005868,1502780400000
2017-08-15T08:00:00.000Z,4301.1,12506161,7.270000000000437,0.002292,1502784000000
2017-08-15T09:00:00.000Z,4231.4,13153823,10.3799999999992,0.002847,1502787600000
2017-08-15T10:00:00.000Z,4139.9,30997358,1.8799999999991996,0.002072,1502791200000
2017-08-15T11:00:00.000Z,4068.9,44080125,1.9400000000000546,0.002072,1502794800000
2017-08-15T12:00:00.000Z,4121.4,15500712,-8.220000000000255,-0.001519,1502798400000
2017-08-15T13:00:00.000Z,4080.8,17479940,11.400000000000091,0.002206,1502802000000
2017-08-15T14:00:00.000Z,3970.6,21713253,1.400000000000091,0.001482,1502805600000
2017-08-15T15:00:00.000Z,3935,43587190,35,0.00905,1502809200000
2017-08-15T16:00:00.000Z,3988.9,22259438,0.40000000000009095,0.000602,1502812800000
2017-08-15T17:00:00.000Z,4079.3,17226207,2.2800000000002,0.000367,1502816400000
2017-08-15T18:00:00.000Z,4096.8,12911568,0.5700000000006185,0.001482,1502820000000
2017-08-15T19:00:00.000Z,4075.9,18959398,12.150000000000091,0.005432,1502823600000
2017-08-15T20:00:00.000Z,4041.9,13950360,-12.920000000000073,-0.003555,1502827200000
2017-08-15T21:00:00.000Z,4083.7,13323406,12.960000000000036,0.002639,1502830800000
2017-08-15T22:00:00.000Z,4147.4,10755718,14.199999999999818,0.003617,1502834400000
2017-08-15T23:00:00.000Z,4186.6,14903555,4.8200000000006185,0.001678,1502838000000
2017-08-16T00:00:00.000Z,4158.1,8144031,2.130000000000109,0.001028,1502841600000
2017-08-16T01:00:00.000Z,4132.6,12716320,-0.36999999999989086,0.000149,1502845200000
2017-08-16T02:00:00.000Z,4146.7,13556234,-6.690000000000509,-0.000734,1502848800000
2017-08-16T03:00:00.000Z,4035.3,14115737,-0.21000000000003638,0.001028,1502852400000
2017-08-16T04:00:00.000Z,4058.5,6455276,-12.659999999999854,-0.00362,1502856000000
2017-08-16T05:00:00.000Z,4043.6,6141852,-4.260000000000218,-0.000628,1502859600000
2017-08-16T06:00:00.000Z,3985.6,14900667,2.699999999999818,0.000503,1502863200000
2017-08-16T07:00:00.000Z,4042.5,11109318,-4.940000000000055,0.000253,1502866800000
2017-08-16T08:00:00.000Z,4065.7,8808111,-2.7600000000002183,0.000362,1502870400000
2017-08-16T09:00:00.000Z,4158.6,12712380,-3.5499999999992724,-0.000326,1502874000000
2017-08-16T10:00:00.000Z,4142.5,7400644,0.5399999999999636,0.001112,1502877600000
2017-08-16T11:00:00.000Z,4082.6,6863172,-11.340000000000146,-0.001876,1502881200000
